"","PU_1Km_ID","raw_score","obs_score","UpperOceanSR","PU_4Km_ID","depth","max_depth","dive_samps","hook_samps","mid_samps","deep_samps","normalized_obs_score","normalized_score","sponge_rank","sponge_hotspot","sponge_hotspot2"
"189",32472,0.00257303106327485,0,"(11) Mainland Fjords",8326,26.8541666666667,41,3,0,4,0,0,0.00257303106327485,5,0,0
"190",32675,1.44457659633688e-08,0,"(11) Mainland Fjords",8473,18,18,1,0,0,0,0,1.44457659633688e-08,1,0,0
"191",32676,0.122135402372008,0.0222222222222222,"(11) Mainland Fjords",8473,24,31,2,0,0,0,0.0222222222222222,0.122135402372008,7,0,1
"192",32688,8.71902906265664e-06,0,"(11) Mainland Fjords",8476,21.5,27,2,0,0,0,0,8.71902906265664e-06,2,0,0
"193",32691,0.2234479415619,0.2,"(11) Mainland Fjords",8484,55.1,87.7,2,0,1,0,0.2,0.2234479415619,9,1,1
"194",32908,0.0869395948508948,0.0222222222222222,"(11) Mainland Fjords",8476,39.2624398227778,75.7,8,0,9,0,0.0222222222222222,0.0869395948508948,7,0,1
"195",33104,0.00178734023166495,0,"(13) Eastern Queen Charlotte Sound",8470,28.19229876,29.60147059,0,0,2,0,0,0.00178734023166495,5,0,0
"196",33114,9.49021739504848e-05,0,"(11) Mainland Fjords",8473,22.5,30,2,0,0,0,0,9.49021739504848e-05,3,0,0
"197",33117,0.221748087128587,0.0888888888888889,"(11) Mainland Fjords",8473,22.5,29,2,0,0,0,0.0888888888888889,0.221748087128587,9,1,1
"198",33128,8.84403212744738e-07,0,"(11) Mainland Fjords",8476,19.5,24,2,0,0,0,0,8.84403212744738e-07,1,0,0
"199",33320,0.000197613422745638,0,"(13) Eastern Queen Charlotte Sound",8470,25.5,31,2,0,0,0,0,0.000197613422745638,4,0,0
"200",33323,0.00340337686802794,0,"(13) Eastern Queen Charlotte Sound",8470,34.3885383958333,45.58367347,3,0,4,0,0,0.00340337686802794,5,0,0
"201",33332,1.94170865945265e-05,0,"(11) Mainland Fjords",8473,23,28,2,0,0,0,0,1.94170865945265e-05,2,0,0
"202",33335,0.146408750759174,0.0666666666666667,"(11) Mainland Fjords",8473,23,29,2,0,0,0,0.0666666666666667,0.146408750759174,8,0,1
"203",33537,0.00106459535012238,0,"(13) Eastern Queen Charlotte Sound",8628,29,34,2,0,0,0,0,0.00106459535012238,5,0,0
"204",33541,9.49066795831863e-05,0,"(11) Mainland Fjords",8629,23.5,30,2,0,0,0,0,9.49066795831863e-05,3,0,0
"205",33553,1.85262705913998e-06,0,"(11) Mainland Fjords",8632,20,25,2,0,0,0,0,1.85262705913998e-06,1,0,0
"206",33562,0.136868695632768,0.0444444444444444,"(11) Mainland Fjords",8634,23.5,30,2,0,0,0,0.0444444444444444,0.136868695632768,8,0,1
"207",33752,8.72314410427891e-06,0,"(13) Eastern Queen Charlotte Sound",8628,22,27,2,0,0,0,0,8.72314410427891e-06,2,0,0
"208",33758,4.29396038160599e-07,0,"(11) Mainland Fjords",8629,23,23,1,0,0,0,0,4.29396038160599e-07,1,0,0
"209",33760,0.16295165614028,0.155066470863427,"(11) Mainland Fjords",8630,93.7896418775,115.9285714,0,0,4,0,0.155066470863427,0.16295165614028,8,0,1
"210",33767,0.000379455109816828,0,"(11) Mainland Fjords",8632,25,32,2,0,0,0,0,0.000379455109816828,4,0,0
"211",33991,0.000197594632429593,0,"(11) Mainland Fjords",8634,24.5,31,2,0,0,0,0,0.000197594632429593,4,0,0
"212",33994,0.128152824655386,0.0444444444444444,"(11) Mainland Fjords",8643,23,28,2,0,0,0,0.0444444444444444,0.128152824655386,8,0,1
"213",34169,0.0131451281096279,0,"(13) Eastern Queen Charlotte Sound",8625,123.9268094,130.4032787,0,0,2,0,0,0.0131451281096279,6,0,1
"214",34181,0.00786255114272834,0,"(13) Eastern Queen Charlotte Sound",8628,53.8183226733333,59.22,0,0,3,0,0,0.00786255114272834,5,0,0
"215",34187,9.49118721963723e-05,0,"(11) Mainland Fjords",8629,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"216",34382,0.0132735881902331,0,"(13) Eastern Queen Charlotte Sound",8783,117.8802841,119.7484663,0,0,2,0,0,0.0132735881902331,6,0,1
"217",34401,0.169052919888988,0.0666666666666667,"(11) Mainland Fjords",8787,26.5,33,2,0,0,0,0.0666666666666667,0.169052919888988,9,1,1
"218",34404,0.136791344654694,0.0444444444444444,"(11) Mainland Fjords",8788,24,30,2,0,0,0,0.0444444444444444,0.136791344654694,8,0,1
"219",34411,1.94060694801415e-05,0,"(11) Mainland Fjords",8790,22,28,2,0,0,0,0,1.94060694801415e-05,2,0,0
"220",34418,0.0155437907665237,0.0136815349501556,"(11) Mainland Fjords",8792,266.741054505,303.7648017,0,0,0,80,0.0136815349501556,0.0155437907665237,6,0,1
"221",34614,4.33299262666156e-05,0,"(13) Eastern Queen Charlotte Sound",8786,23,29,2,0,0,0,0,4.33299262666156e-05,3,0,0
"222",34620,9.49066795831863e-05,0,"(11) Mainland Fjords",8787,23.5,30,2,0,0,0,0,9.49066795831863e-05,3,0,0
"223",34640,0.351554063929368,0.266666666666667,"(11) Mainland Fjords",8792,24.5,31,2,0,0,0,0.266666666666667,0.351554063929368,10,1,1
"224",34843,8.73057401429132e-06,0,"(11) Mainland Fjords",8788,22.5,27,2,0,0,0,0,8.73057401429132e-06,2,0,0
"225",34856,0.241160074856929,0.2,"(11) Mainland Fjords",8792,25.5,33,2,0,0,0,0.2,0.241160074856929,9,1,1
"226",35042,0.000166966427320304,0,"(13) Eastern Queen Charlotte Sound",8783,24.5,30,4,0,0,0,0,0.000166966427320304,4,0,0
"227",35260,4.33363332923333e-05,0,"(13) Eastern Queen Charlotte Sound",8941,23.5,29,2,0,0,0,0,4.33363332923333e-05,3,0,0
"228",35293,0.168966807968294,0.0666666666666667,"(11) Mainland Fjords",8950,27,33,2,0,0,0,0.0666666666666667,0.168966807968294,8,0,1
"229",35477,3.98254113088687e-06,0,"(13) Eastern Queen Charlotte Sound",8941,21.5,26,2,0,0,0,0,3.98254113088687e-06,2,0,0
"230",35508,0.118951877163373,0.0444444444444444,"(11) Mainland Fjords",8950,20,25,2,0,0,0,0.0444444444444444,0.118951877163373,7,0,1
"231",35692,1.85503668982615e-06,0,"(13) Eastern Queen Charlotte Sound",8940,20.5,25,2,0,0,0,0,1.85503668982615e-06,1,0,0
"232",35706,9.49118721963723e-05,0,"(13) Eastern Queen Charlotte Sound",8944,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"233",35724,0.300515865779247,0.333333333333333,"(11) Mainland Fjords",8950,23.5,32,2,0,0,0,0.333333333333333,0.300515865779247,10,1,1
"234",35922,0.00980312726335416,0,"(13) Eastern Queen Charlotte Sound",8944,46.06700357,62.65454545,0,0,6,0,0,0.00980312726335416,6,0,0
"235",35923,8.72314410427891e-06,0,"(13) Eastern Queen Charlotte Sound",8944,22,27,2,0,0,0,0,8.72314410427891e-06,2,0,0
"236",35935,0,0,"(11) Mainland Fjords",8948,15,15,1,0,0,0,0,0,1,0,0
"237",35943,0.156844102433227,0.0666666666666667,"(11) Mainland Fjords",8950,23.5,31,2,0,0,0,0.0666666666666667,0.156844102433227,8,0,1
"238",36129,8.98787395676207e-07,0,"(13) Eastern Queen Charlotte Sound",9099,21,24,2,0,0,0,0,8.98787395676207e-07,1,0,0
"239",36143,9.49398245854799e-05,0,"(13) Eastern Queen Charlotte Sound",9102,25,30,2,0,0,0,0,9.49398245854799e-05,4,0,0
"240",36162,0.309490696573193,0.333333333333333,"(11) Mainland Fjords",9109,25.5,33,2,0,0,0,0.333333333333333,0.309490696573193,10,1,1
"241",36345,7.68372748402452e-08,0,"(13) Eastern Queen Charlotte Sound",9098,18,20,3,0,0,0,0,7.68372748402452e-08,1,0,0
"242",36360,0.0199859504118859,0.00057968774154552,"(13) Eastern Queen Charlotte Sound",9102,48.4074204685714,78.14791667,0,0,7,0,0.00057968774154552,0.0199859504118859,6,0,1
"243",36361,0.000782970345950522,0,"(13) Eastern Queen Charlotte Sound",9102,26.3333333333333,33,6,0,0,0,0,0.000782970345950522,4,0,0
"244",36375,0.0438874214305062,0.0398911533481182,"(11) Mainland Fjords",9108,164.44451578,185.787099,0,0,0,15,0.0398911533481182,0.0438874214305062,7,0,1
"245",36381,0.102444913936996,0.0222222222222222,"(11) Mainland Fjords",9109,21,25,2,0,0,0,0.0222222222222222,0.102444913936996,7,0,1
"246",36562,9.49118721963723e-05,0,"(13) Eastern Queen Charlotte Sound",9097,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"247",36563,8.73057401429132e-06,0,"(13) Eastern Queen Charlotte Sound",9098,22.5,27,2,0,0,0,0,8.73057401429132e-06,2,0,0
"248",36579,0.00118258011826513,0,"(13) Eastern Queen Charlotte Sound",9102,23.11784314,26.49803922,0,0,2,0,0,0.00118258011826513,5,0,0
"249",36598,0.027586827875048,0.0283060091949768,"(11) Mainland Fjords",9108,192.04422695,206.7811421,0,0,0,6,0.0283060091949768,0.027586827875048,6,0,1
"250",36599,0.000663777662063099,0,"(11) Mainland Fjords",9108,28.5,33,2,0,0,0,0,0.000663777662063099,4,0,0
"251",36600,8.84403212744738e-07,0,"(11) Mainland Fjords",9108,19.5,24,2,0,0,0,0,8.84403212744738e-07,1,0,0
"252",36601,0.000145962809129238,0,"(11) Mainland Fjords",9108,22.48468286,26,2,0,1,0,0,0.000145962809129238,4,0,0
"253",36794,4.35571024933937e-07,0,"(13) Eastern Queen Charlotte Sound",9099,19.5,23,2,0,0,0,0,4.35571024933937e-07,1,0,0
"254",36804,0.000663705407930248,0,"(13) Eastern Queen Charlotte Sound",9102,26.5,33,2,0,0,0,0,0.000663705407930248,4,0,0
"255",36829,1.8489023919684e-06,0,"(11) Mainland Fjords",9109,25,25,1,0,0,0,0,1.8489023919684e-06,1,0,0
"256",36834,4.33299262666156e-05,0,"(11) Mainland Fjords",9110,23,29,2,0,0,0,0,4.33299262666156e-05,3,0,0
"257",37031,5.59027642665231e-08,0,"(13) Eastern Queen Charlotte Sound",9257,20,20,1,0,0,0,0,5.59027642665231e-08,1,0,0
"258",37039,0.000108937118470162,0,"(13) Eastern Queen Charlotte Sound",9259,24.75,30,4,0,0,0,0,0.000108937118470162,4,0,0
"259",37069,4.33707458062916e-05,0,"(11) Mainland Fjords",9267,24.5,29,2,0,0,0,0,4.33707458062916e-05,3,0,0
"260",37075,8.71902906265664e-06,0,"(11) Mainland Fjords",9269,21.5,27,2,0,0,0,0,8.71902906265664e-06,2,0,0
"261",37285,9.49756203341198e-05,0,"(13) Eastern Queen Charlotte Sound",9259,25.5,30,2,0,0,0,0,9.49756203341198e-05,4,0,0
"262",37287,4.33263787426724e-05,0,"(13) Eastern Queen Charlotte Sound",9260,22.5,29,2,0,0,0,0,4.33263787426724e-05,3,0,0
"263",37288,4.41157775711925e-05,0,"(13) Eastern Queen Charlotte Sound",9260,22.25,29,4,0,0,0,0,4.41157775711925e-05,3,0,0
"264",37289,0.000663717248850219,0,"(13) Eastern Queen Charlotte Sound",9260,27.5,33,2,0,0,0,0,0.000663717248850219,4,0,0
"265",37302,0.0085518347860486,0.00807291089156683,"(11) Mainland Fjords",9265,387.495859740426,420.6160761,0,0,0,47,0.00807291089156683,0.0085518347860486,6,0,0
"266",37313,3.98254113088687e-06,0,"(11) Mainland Fjords",9269,21.5,26,2,0,0,0,0,3.98254113088687e-06,2,0,0
"267",37519,0.000663702746464476,0,"(13) Eastern Queen Charlotte Sound",9257,25.5,33,2,0,0,0,0,0.000663702746464476,4,0,0
"268",37539,0.0163763433298121,0.0161254882919955,"(11) Mainland Fjords",9265,410.265008867568,448.3930164,0,0,0,37,0.0161254882919955,0.0163763433298121,6,0,1
"269",37546,1.94099961659693e-05,0,"(11) Mainland Fjords",9268,22.5,28,2,0,0,0,0,1.94099961659693e-05,2,0,0
"270",37550,0.000379458306824371,0,"(11) Mainland Fjords",9269,25.5,32,2,0,0,0,0,0.000379458306824371,4,0,0
"271",37763,1.94060694801415e-05,0,"(13) Eastern Queen Charlotte Sound",9260,22,28,2,0,0,0,0,1.94060694801415e-05,2,0,0
"272",37772,0.230646870809746,0.218550007729457,"(11) Mainland Fjords",9266,28.15,34.08,2,0,2,0,0.218550007729457,0.230646870809746,9,1,1
"273",37773,0.225001590215552,0.116133353937488,"(11) Mainland Fjords",9266,45.23597501,162.9,4,0,8,0,0.116133353937488,0.225001590215552,9,1,1
"274",37777,0.137624139198999,0.0666666666666667,"(11) Mainland Fjords",9269,22.5,27,2,0,0,0,0.0666666666666667,0.137624139198999,8,0,1
"275",38217,9.49021739504848e-05,0,"(13) Eastern Queen Charlotte Sound",9418,22.5,30,2,0,0,0,0,9.49021739504848e-05,3,0,0
"276",38218,9.49118721963723e-05,0,"(13) Eastern Queen Charlotte Sound",9418,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"277",38434,4.33263787426724e-05,0,"(13) Eastern Queen Charlotte Sound",9415,22.5,29,2,0,0,0,0,4.33263787426724e-05,3,0,0
"278",38443,0.110827833671937,0.0222222222222222,"(13) Eastern Queen Charlotte Sound",9418,21.5,28,2,0,0,0,0.0222222222222222,0.110827833671937,7,0,1
"279",38457,0.12830968183852,0.0444444444444444,"(11) Mainland Fjords",9428,22.5,28,2,0,0,0,0.0444444444444444,0.12830968183852,8,0,1
"280",38676,9.49118721963723e-05,0,"(11) Mainland Fjords",9419,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"281",38689,1.94038404537148e-05,0,"(11) Mainland Fjords",9445,21.5,28,2,0,0,0,0,1.94038404537148e-05,2,0,0
"282",38897,8.91088238779076e-07,0,"(13) Eastern Queen Charlotte Sound",9575,20.5,24,2,0,0,0,0,8.91088238779076e-07,1,0,0
"283",38917,0.0126484727614375,0,"(11) Mainland Fjords",9586,58.2111772466667,88.4,0,0,6,0,0,0.0126484727614375,6,0,1
"284",39125,2.29486095500516e-06,0,"(13) Eastern Queen Charlotte Sound",9574,20.25,25,4,0,0,0,0,2.29486095500516e-06,2,0,0
"285",39131,1.94170865945265e-05,0,"(13) Eastern Queen Charlotte Sound",9575,23,28,2,0,0,0,0,1.94170865945265e-05,3,0,0
"286",39150,0.122160396759075,0.0222222222222222,"(11) Mainland Fjords",9586,23.5,31,2,0,0,0,0.0222222222222222,0.122160396759075,7,0,1
"287",39389,1.85262705913998e-06,0,"(11) Mainland Fjords",9586,20,25,2,0,0,0,0,1.85262705913998e-06,1,0,0
"288",39604,0.000101072233919883,0,"(13) Eastern Queen Charlotte Sound",9573,25,30,3,0,0,0,0,0.000101072233919883,4,0,0
"289",39609,0.000653400192493333,0,"(13) Eastern Queen Charlotte Sound",9575,28.13222222,28.13222222,0,0,1,0,0,0.000653400192493333,4,0,0
"290",39611,8.71902906265664e-06,0,"(13) Eastern Queen Charlotte Sound",9575,21.5,27,2,0,0,0,0,8.71902906265664e-06,2,0,0
"291",39843,1.86694608638775e-06,0,"(13) Eastern Queen Charlotte Sound",9730,21.5,25,2,0,0,0,0,1.86694608638775e-06,2,0,0
"292",39845,1.94099961659693e-05,0,"(13) Eastern Queen Charlotte Sound",9731,22.5,28,2,0,0,0,0,1.94099961659693e-05,2,0,0
"293",39850,1.94170865945265e-05,0,"(13) Eastern Queen Charlotte Sound",9732,23,28,2,0,0,0,0,1.94170865945265e-05,3,0,0
"294",39878,0.0153803145598511,0.00331250138357262,"(11) Mainland Fjords",9741,38.4867893225,85.2,2,0,6,0,0.00331250138357262,0.0153803145598511,6,0,1
"295",40105,0.152858667636981,0.0666666666666667,"(13) Eastern Queen Charlotte Sound",9733,26,30,4,0,0,0,0.0666666666666667,0.152858667636981,8,0,1
"296",40106,0.162297481582614,0.185500077340941,"(13) Eastern Queen Charlotte Sound",9733,113.24722225,116.8555556,0,0,4,0,0.185500077340941,0.162297481582614,8,0,1
"297",40108,0.135396966441226,0.119802133237282,"(13) Eastern Queen Charlotte Sound",9734,65.2196428575,70.4,0,0,4,0,0.119802133237282,0.135396966441226,8,0,1
"298",40117,0.00091103821462704,0,"(11) Mainland Fjords",9736,31,31,0,0,1,0,0,0.00091103821462704,4,0,0
"299",40129,0.264458065372446,0.155555555555555,"(11) Mainland Fjords",9740,23.5,27,2,0,0,0,0.155555555555555,0.264458065372446,9,1,1
"300",40134,0.0673377489827201,0.0695625289854624,"(11) Mainland Fjords",9741,48.7,58.2,0,0,3,0,0.0695625289854624,0.0673377489827201,7,0,1
"301",40135,0.0277305602554171,0.0463750193236416,"(11) Mainland Fjords",9741,56.1,56.1,0,0,1,0,0.0463750193236416,0.0277305602554171,6,0,1
"302",40140,0.204720570572719,0.2,"(11) Mainland Fjords",9745,23,28,2,0,0,0,0.2,0.204720570572719,9,1,1
"303",40352,1.94170865945265e-05,0,"(13) Eastern Queen Charlotte Sound",9730,23,28,2,0,0,0,0,1.94170865945265e-05,3,0,0
"304",40364,0.785013093613794,0.902104542539838,"(13) Eastern Queen Charlotte Sound",9733,107.948941176,138.4,0,0,10,0,0.902104542539838,0.785013093613794,10,1,1
"305",40365,0.0392563704723416,0.0231875096618208,"(13) Eastern Queen Charlotte Sound",9734,69.281410255,102.3,0,0,4,0,0.0231875096618208,0.0392563704723416,7,0,1
"306",40366,0.0332900103766634,0.00927500386472832,"(13) Eastern Queen Charlotte Sound",9734,78.40375,91.7,0,0,4,0,0.00927500386472832,0.0332900103766634,7,0,1
"307",40376,0.123176001904449,0.100965287439599,"(11) Mainland Fjords",9736,51.294299524375,149.1285714,2,0,8,0,0.100965287439599,0.123176001904449,7,0,1
"308",40387,0.0173805107852212,0,"(11) Mainland Fjords",9739,94.7440830114286,169.8521167,0,0,7,0,0,0.0173805107852212,6,0,1
"309",40617,0.167043786060645,0.0666666666666667,"(13) Eastern Queen Charlotte Sound",9732,27.0609526508333,41.0537037,8,0,6,0,0.0666666666666667,0.167043786060645,8,0,1
"310",40635,0.014279751084529,0,"(11) Mainland Fjords",9737,62.0597969716667,91.80689655,0,0,6,0,0,0.014279751084529,6,0,1
"311",40884,4.49006691627954e-05,0,"(13) Eastern Queen Charlotte Sound",9889,22.25,29,4,0,0,0,0,4.49006691627954e-05,3,0,0
"312",40888,0.00242877628020334,0,"(13) Eastern Queen Charlotte Sound",9890,44.60789474,44.60789474,0,0,1,0,0,0.00242877628020334,5,0,0
"313",40893,0.15814001047607,0.0666666666666667,"(13) Eastern Queen Charlotte Sound",9891,26.25,32,4,0,0,0,0.0666666666666667,0.15814001047607,8,0,1
"314",40927,0.159061956585022,0.0444444444444444,"(11) Mainland Fjords",9904,28,34,2,0,0,0,0.0444444444444444,0.159061956585022,8,0,1
"315",40931,0.194513032821742,0.153810480772203,"(11) Mainland Fjords",9905,82.6691558454545,132.25,0,0,11,0,0.153810480772203,0.194513032821742,9,1,1
"316",41165,9.49215005154769e-05,0,"(13) Eastern Queen Charlotte Sound",9890,24.5,30,2,0,0,0,0,9.49215005154769e-05,3,0,0
"317",41180,0.242609771612311,0.111111111111111,"(11) Mainland Fjords",9895,25,28,2,0,0,0,0.111111111111111,0.242609771612311,9,1,1
"318",41206,0.065777732299218,0.0347812644927312,"(11) Mainland Fjords",9905,86.487222228,129.8666667,0,0,5,0,0.0347812644927312,0.065777732299218,7,0,1
"319",41209,0.14812064209519,0.119802133237282,"(11) Mainland Fjords",9906,119.785000006,142.775,0,0,5,0,0.119802133237282,0.14812064209519,8,0,1
"320",41220,0.402704130438528,0.466666666666667,"(11) Mainland Fjords",9918,33,33,1,0,0,0,0.466666666666667,0.402704130438528,10,1,1
"321",41463,0.00455393199784177,0,"(11) Mainland Fjords",9895,32.66571084,43.05202958,0,0,4,0,0,0.00455393199784177,5,0,0
"322",41481,0.0706716152863071,0.0695625289854624,"(11) Mainland Fjords",9906,92.16,92.52,0,0,2,0,0.0695625289854624,0.0706716152863071,7,0,1
"323",41482,0.117437631958768,0.122378523220318,"(11) Mainland Fjords",9906,63.6712962966667,85.98888889,0,0,3,0,0.122378523220318,0.117437631958768,7,0,1
"324",41722,8.73057401429132e-06,0,"(13) Eastern Queen Charlotte Sound",9889,22.5,27,2,0,0,0,0,8.73057401429132e-06,2,0,0
"325",41724,0.0473098467075966,0.0463750193236416,"(13) Eastern Queen Charlotte Sound",9890,47.18746496625,75.89571429,0,0,8,0,0.0463750193236416,0.0473098467075966,7,0,1
"326",41759,3.97595112045395e-06,0,"(11) Mainland Fjords",9917,20.5,26,2,0,0,0,0,3.97595112045395e-06,2,0,0
"327",41987,9.49066795831863e-05,0,"(13) Eastern Queen Charlotte Sound",10046,23.5,30,2,0,0,0,0,9.49066795831863e-05,3,0,0
"328",42028,8.98787395676207e-07,0,"(11) Mainland Fjords",10075,21,24,2,0,0,0,0,8.98787395676207e-07,1,0,0
"329",42255,8.77042451259368e-06,0,"(13) Eastern Queen Charlotte Sound",10046,23.5,27,2,0,0,0,0,8.77042451259368e-06,2,0,0
"330",42294,0.159187782504495,0.133333333333333,"(11) Mainland Fjords",10074,24,24,1,0,0,0,0.133333333333333,0.159187782504495,8,0,1
"331",42295,0.227983379328659,0.222222222222222,"(11) Mainland Fjords",10075,24,30,2,0,0,0,0.222222222222222,0.227983379328659,9,1,1
"332",42795,2.27838189744747e-06,0,"(11) Mainland Fjords",10046,24,25,2,0,0,0,0,2.27838189744747e-06,2,0,0
"333",42823,0.627058909643197,0.666666666666667,"(11) Mainland Fjords",10062,26,30,2,0,0,0,0.666666666666667,0.627058909643197,10,1,1
"334",42826,0.150962444768646,0.0666666666666667,"(11) Mainland Fjords",10063,25,30,2,0,0,0,0.0666666666666667,0.150962444768646,8,0,1
"335",43060,4.35025227209107e-05,0,"(13) Eastern Queen Charlotte Sound",10203,25.5,29,2,0,0,0,0,4.35025227209107e-05,3,0,0
"336",43100,0.150962444768646,0.0666666666666667,"(11) Mainland Fjords",10221,25,30,2,0,0,0,0.0666666666666667,0.150962444768646,8,0,1
"337",43600,9.50473945128385e-05,0,"(13) Eastern Queen Charlotte Sound",10203,26,30,2,0,0,0,0,9.50473945128385e-05,4,0,0
"338",43617,9.49118721963723e-05,0,"(11) Mainland Fjords",10210,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"339",43620,1.94060694801415e-05,0,"(11) Mainland Fjords",10211,22,28,2,0,0,0,0,1.94060694801415e-05,2,0,0
"340",43643,0.151500943049435,0.0666666666666667,"(11) Mainland Fjords",10222,30,30,1,0,0,0,0.0666666666666667,0.151500943049435,8,0,1
"341",44159,0,0,"(11) Mainland Fjords",10367,19,19,0,0,1,0,0,0,1,0,0
"342",44186,8.80661942176527e-07,0,"(11) Mainland Fjords",10389,24,24,1,0,0,0,0,8.80661942176527e-07,1,0,0
"343",44428,0.0150645673063937,0.0135615276042243,"(11) Mainland Fjords",10367,241.776643016667,244.5752333,0,0,0,12,0.0135615276042243,0.0150645673063937,6,0,1
"344",44456,0.0102266311626707,0.0115937548309104,"(11) Mainland Fjords",10389,18.7,18.7,0,0,1,0,0.0115937548309104,0.0102266311626707,6,0,1
"345",44699,0.0603569428038467,0.0545784856460937,"(11) Mainland Fjords",10367,137.727651905414,238.7825291,0,0,7,19,0.0545784856460937,0.0603569428038467,7,0,1
"346",44702,0.00184246635298604,0,"(11) Mainland Fjords",10368,27.729412645,33.6056338,0,0,2,0,0,0.00184246635298604,5,0,0
"347",44703,0.126458263353004,0.13585921154948,"(11) Mainland Fjords",10368,37.597800358,52.23947368,0,0,5,0,0.13585921154948,0.126458263353004,8,0,1
"348",44704,0.000663705407930248,0,"(11) Mainland Fjords",10368,26.5,33,2,0,0,0,0,0.000663705407930248,4,0,0
"349",44974,0.286241506036418,0.177777777777778,"(11) Mainland Fjords",10368,26,29,2,0,0,0,0.177777777777778,0.286241506036418,10,1,1
"350",44978,0.040125379669808,0.0325900219245579,"(11) Mainland Fjords",10369,137.53991134,182.335316,0,0,0,35,0.0325900219245579,0.040125379669808,7,0,1
"351",44980,0.0666055082100177,0.0487212256549156,"(11) Mainland Fjords",10369,42.4997985468333,127.5608696,1,0,4,10,0.0487212256549156,0.0666055082100177,7,0,1
"352",44981,0.150738432920388,0.134901913623614,"(11) Mainland Fjords",10369,46.0204492658333,96.5361609,2,0,2,12,0.134901913623614,0.150738432920388,8,0,1
"353",45001,0.740699392553878,0.644444444444444,"(11) Mainland Fjords",10382,25,30,4,0,0,0,0.644444444444444,0.740699392553878,10,1,1
"354",45244,0.0544336365413088,0.0557655127356764,"(11) Mainland Fjords",10525,263.966474077778,319.4306807,0,0,0,36,0.0557655127356764,0.0544336365413088,7,0,1
"355",45253,0.0188310422126853,0,"(11) Mainland Fjords",10527,92.99651572,131.4230769,0,0,7,0,0,0.0188310422126853,6,0,1
"356",45258,8.72314410427891e-06,0,"(11) Mainland Fjords",10528,22,27,2,0,0,0,0,8.72314410427891e-06,2,0,0
"357",45511,0.0762252998164158,0.0927500386472832,"(13) Eastern Queen Charlotte Sound",10520,63,63.2,0,0,2,0,0.0927500386472832,0.0762252998164158,7,0,1
"358",45526,0.00150929123940596,0,"(11) Mainland Fjords",10524,36.85,36.85,0,0,1,0,0,0.00150929123940596,5,0,0
"359",45528,0.408266891267527,0.563087592557785,"(11) Mainland Fjords",10524,108.692597406,134.75,0,0,5,0,0.563087592557785,0.408266891267527,10,1,1
"360",45530,0.0617326988489899,0.0567124682157701,"(11) Mainland Fjords",10525,237.554027448148,309.4448509,0,0,0,27,0.0567124682157701,0.0617326988489899,7,0,1
"361",45539,0.0220373811855464,0.0115937548309104,"(11) Mainland Fjords",10528,77.325,77.325,0,0,1,0,0.0115937548309104,0.0220373811855464,6,0,1
"362",45542,3.97833733022128e-06,0,"(11) Mainland Fjords",10528,21,26,2,0,0,0,0,3.97833733022128e-06,2,0,0
"363",45799,0.167410103582865,0.168109445048201,"(13) Eastern Queen Charlotte Sound",10520,44.667380952,65.7,0,0,5,0,0.168109445048201,0.167410103582865,8,0,1
"364",45803,0.0307340858542118,0.0132500055342905,"(13) Eastern Queen Charlotte Sound",10521,82.214285715,91.6,0,0,2,0,0.0132500055342905,0.0307340858542118,6,0,1
"365",45814,0.0093171958704426,0,"(11) Mainland Fjords",10524,72.7,77.4,0,0,2,0,0,0.0093171958704426,6,0,0
"366",45815,0.00832496806504226,0,"(11) Mainland Fjords",10524,94.3,94.3,0,0,1,0,0,0.00832496806504226,5,0,0
"367",45818,0.291086731885807,0.242414873770945,"(11) Mainland Fjords",10525,47.4087910617647,75,0,0,17,0,0.242414873770945,0.291086731885807,10,1,1
"368",46092,0.0161558231080657,0.0270525686098509,"(11) Mainland Fjords",10523,399.393788566667,407.6385613,0,0,0,6,0.0270525686098509,0.0161558231080657,6,0,1
"369",46093,0.00755945974583022,0.00697568194728786,"(11) Mainland Fjords",10523,349.484447338462,388.7904551,0,0,0,39,0.00697568194728786,0.00755945974583022,5,0,0
"370",46099,5.67501686757156e-05,0,"(11) Mainland Fjords",10524,438.004144138806,515.7025758,0,0,0,67,0,5.67501686757156e-05,3,0,0
"371",46387,0.133810286179075,0.139125057970925,"(11) Mainland Fjords",10683,57.675,101.4,0,0,4,0,0.139125057970925,0.133810286179075,8,0,1
"372",46391,0.00963540296917558,0,"(11) Mainland Fjords",10684,38.3553488071429,76.40389805,0,0,7,0,0,0.00963540296917558,6,0,0
"373",46392,7.55247189786028e-05,0,"(11) Mainland Fjords",10684,20.26666667,20.26666667,0,0,1,0,0,7.55247189786028e-05,3,0,0
"374",46642,0.00106459262153504,0,"(13) Eastern Queen Charlotte Sound",10674,25.5,34,2,0,0,0,0,0.00106459262153504,5,0,0
"375",46644,4.33299262666156e-05,0,"(13) Eastern Queen Charlotte Sound",10675,23,29,2,0,0,0,0,4.33299262666156e-05,3,0,0
