"","X","survey_id","species","gear","effort","sample_size","depth","counts","PU_4Km_ID","PU_1Km_ID","predicted_counts_mm","predicted_counts_TMB","predicted_counts_TMB2","predicted_counts_TMB_space"
"63",145546,"2018_08_27 Spiller DC1  bnGrp 23","primnoa","mid_video",119.058671,1,141.9163934,0,10682,46673,7.1059273306646,4.59033212039047,7.1059273306646,4.4246372235886e-12
"64",91646,"2018_08_27 Spiller DC1  bnGrp 23","stylaster","mid_video",119.058671,1,141.9163934,0,10682,46673,0.892528613969675,464.592424257388,0.892528613969675,1.74130693639314e-12
"65",212922,"2018_08_27 Spiller DC1  bnGrp 3","calcigorgia","mid_video",119.1145021,1,65.85245902,0,10683,46674,2.34825824371229e-29,1.07677770270906,2.34825824371229e-29,3.73263070901351e-16
"66",72782,"2018_08_27 Spiller DC1  bnGrp 3","paragorgia","mid_video",119.1145021,1,65.85245902,0,10683,46674,1.7520061501011,1.75321250291799,1.7520061501011,1.93133860915792e-12
"67",145547,"2018_08_27 Spiller DC1  bnGrp 3","primnoa","mid_video",119.1145021,1,65.85245902,0,10683,46674,8.01094769229316,4.97487500310478,8.01094769229316,5.28993314334731e-12
"68",91647,"2018_08_27 Spiller DC1  bnGrp 3","stylaster","mid_video",119.1145021,1,65.85245902,0,10683,46674,361.269451844982,1684.66207652745,361.269451844982,1.67241120099363e-12
"69",212923,"2018_08_27 Spiller DC1  bnGrp 4","calcigorgia","mid_video",120.9921318,1,73.44354839,0,10683,46674,3.25179172624389e-42,0.38012068137137,3.25179172624389e-42,1.28587621832471e-16
"70",72783,"2018_08_27 Spiller DC1  bnGrp 4","paragorgia","mid_video",120.9921318,1,73.44354839,0,10683,46674,1.96449281012078,1.89360663193382,1.96449281012078,1.88082987031692e-12
"71",145548,"2018_08_27 Spiller DC1  bnGrp 4","primnoa","mid_video",120.9921318,1,73.44354839,0,10683,46674,8.21308106936248,5.11822845967156,8.21308106936248,4.94300010669385e-12
"72",91648,"2018_08_27 Spiller DC1  bnGrp 4","stylaster","mid_video",120.9921318,1,73.44354839,0,10683,46674,179.261115787046,1536.40447150871,179.261115787046,1.59725717164273e-12
"73",212924,"2018_08_27 Spiller DC1  bnGrp 5","calcigorgia","mid_video",119.0831896,1,80.13770492,0,10683,46674,2.32648619022136e-55,0.146755082994888,2.32648619022136e-55,4.87720706211528e-17
"74",72784,"2018_08_27 Spiller DC1  bnGrp 5","paragorgia","mid_video",119.0831896,1,80.13770492,0,10683,46674,2.09888834373436,1.95991646164694,2.09888834373436,1.78362629066168e-12
"75",145549,"2018_08_27 Spiller DC1  bnGrp 5","primnoa","mid_video",119.0831896,1,80.13770492,0,10683,46674,8.11819510162529,5.07510385607451,8.11819510162529,4.5197591752162e-12
"76",91649,"2018_08_27 Spiller DC1  bnGrp 5","stylaster","mid_video",119.0831896,1,80.13770492,0,10683,46674,95.8473887764302,1369.84346612041,95.8473887764302,1.4889132865908e-12
"77",212925,"2018_08_27 Spiller DC1  bnGrp 6","calcigorgia","mid_video",120.9774663,1,86.5,0,10683,46674,2.13134815603243e-69,0.0610567397631633,2.13134815603243e-69,2.00186090982868e-17
"78",72785,"2018_08_27 Spiller DC1  bnGrp 6","paragorgia","mid_video",120.9774663,1,86.5,0,10683,46674,2.29512412752457,2.08172068501498,2.29512412752457,1.74911756011245e-12
"79",145550,"2018_08_27 Spiller DC1  bnGrp 6","primnoa","mid_video",120.9774663,1,86.5,0,10683,46674,8.25296895771395,5.17524019207045,8.25296895771395,4.28139705611592e-12
"80",91650,"2018_08_27 Spiller DC1  bnGrp 6","stylaster","mid_video",120.9774663,1,86.5,0,10683,46674,55.5541953583936,1262.6558639609,55.5541953583936,1.43646339891484e-12
"81",212926,"2018_08_27 Spiller DC1  bnGrp 7","calcigorgia","mid_video",119.0933333,1,91.6147541,0,10683,46674,8.51363665454263e-82,0.0292556342063843,8.51363665454263e-82,9.51047704850613e-18
"82",72786,"2018_08_27 Spiller DC1  bnGrp 7","paragorgia","mid_video",119.0933333,1,91.6147541,0,10683,46674,2.38963114051697,2.11898611805805,2.38963114051697,1.67367364724641e-12
"83",145551,"2018_08_27 Spiller DC1  bnGrp 7","primnoa","mid_video",119.0933333,1,91.6147541,0,10683,46674,8.10946301135084,5.09808872236657,8.10946301135084,3.9842118394339e-12
