"","PU_1Km_ID","raw_score","obs_score","UpperOceanSR","PU_4Km_ID","depth","max_depth","dive_samps","hook_samps","mid_samps","deep_samps","normalized_obs_score","normalized_score","rockfish_rank","rockfish_hotspot","rockfish_hotspot2"
"181",31808,1.38930690747576e-05,0,"(11) Mainland Fjords",8314,23,26,2,0,0,0,0,6.10517360343298e-06,2,0,0
"182",31809,0.0086242415336876,0.00677303664221643,"(11) Mainland Fjords",8314,25.978373905625,46.81698113,2,0,4,0,0.00311086987523043,0.00378983876620641,5,0,0
"183",31812,0.200728311103693,0.182385332875775,"(11) Mainland Fjords",8315,40.1986600297917,63,3,0,3,0,0.0837699643008949,0.0882080971322981,8,0,1
"184",31813,0.0607370086549484,0.0527863799222622,"(11) Mainland Fjords",8315,91.7009996605147,140.5865177,0,0,17,0,0.0242448945424421,0.0266902856378507,7,0,1
"185",31817,0.347359238835714,0.413464364058523,"(11) Mainland Fjords",8316,21.5,27,2,0,0,0,0.18990504593078,0.152643627152294,9,1,1
"186",31828,0.0504908401524528,0.049340001764046,"(11) Mainland Fjords",8326,18.6666684444445,33,3,0,0,0,0.0226619658566262,0.022187706895806,7,0,1
"187",32018,0.0552763407885684,0.0562757605176606,"(11) Mainland Fjords",8313,44.33333124875,44.33333333,0,0,1,0,0.0258475743374663,0.0242906484420989,7,0,1
"188",32020,0.239097939265278,0.16316604623221,"(11) Mainland Fjords",8313,23.7724809575,31.57607,0,0,6,0,0.0749425058061008,0.105069255726209,9,1,1
"189",32031,0.0144997733293772,0.0145756015260913,"(11) Mainland Fjords",8316,15.6666684444445,27,3,0,0,0,0.00669460422202028,0.00637178386646864,5,0,0
"190",32040,0.000389958489119117,0,"(11) Mainland Fjords",8318,31.805980253125,35.8087,2,0,1,0,0,0.000171363451904969,4,0,0
"191",32234,1.14209869944927e-05,0,"(11) Mainland Fjords",8314,25.5,30,2,0,0,0,0,5.01884126169184e-06,1,0,0
"192",32237,1.07682328294539,1.12023041539878,"(11) Mainland Fjords",8314,25.5,31,2,0,0,0,0.514524169389482,0.47319948149865,10,1,1
"193",32240,0.00247832166545263,0.00282015370239364,"(11) Mainland Fjords",8315,24,30,2,0,0,0,0.00129530248538933,0.00108907426655125,4,0,0
"194",32241,0.361396733789042,0.357061104694599,"(11) Mainland Fjords",8315,48.7127943569097,85.7463,3,0,4,0,0.163998911106944,0.158812267298415,9,1,1
"195",32243,0.0136645639187917,0.0105775648426231,"(11) Mainland Fjords",8316,75.1247607134375,98.0047619,0,0,4,0,0.0048582976234194,0.00600475924293821,5,0,0
"196",32253,0.169676563367645,0.185100161052307,"(11) Mainland Fjords",8318,32.1786353433333,40.46857143,0,1,4,0,0.0850168905522837,0.0745627096661825,8,0,1
"197",32254,0.00915166654126673,0.00628787969355463,"(11) Mainland Fjords",8326,54.30871037,58.2168,0,0,3,0,0.00288803627546168,0.00402161053792481,5,0,0
"198",32444,0.0105613243043756,0.00849597162285556,"(13) Eastern Queen Charlotte Sound",8312,30.3,30.3,0,0,2,0,0.00390221751018092,0.00464107088314422,5,0,0
"199",32460,2.47864582422611e-05,0,"(11) Mainland Fjords",8316,16.3333313333333,27,3,0,0,0,0,1.08921671496034e-05,3,0,0
"200",32469,0.0014172195482437,0.00105979994001495,"(11) Mainland Fjords",8318,17.6666686666667,30,3,0,0,0,0.000486768325836879,0.00062278329789112,4,0,0
"201",32472,0.0160798568714983,0.011752040889254,"(11) Mainland Fjords",8326,30.0494804166667,41,3,0,4,0,0.00539773692452561,0.00706613615685666,5,0,0
"202",32675,3.33413252857242e-05,0,"(11) Mainland Fjords",8473,11.5,18,2,0,0,0,0,1.46515199732012e-05,4,0,0
"203",32676,0.00485881606799745,0.00545018136723001,"(11) Mainland Fjords",8473,17.3333313333333,31,3,0,0,0,0.00250327968465112,0.00213515929724776,5,0,0
"204",32688,0.00124587856456868,0.00141007685119682,"(11) Mainland Fjords",8476,21.5,27,2,0,0,0,0.000647651242694665,0.000547489174966215,4,0,0
"205",32691,0.000362114985492637,0,"(11) Mainland Fjords",8484,66.23125,87.7,3,0,1,0,0,0.000159127895999159,4,0,0
"206",32908,0.161090971807495,0.14000194661397,"(11) Mainland Fjords",8476,43.3665364034301,75.7,11,0,9,0,0.0643031864733118,0.070789855253609,8,0,1
"207",33104,0.548138049807854,0.511888208988556,"(13) Eastern Queen Charlotte Sound",8470,23.63442129,29.60147059,0,0,3,0,0.235111323464957,0.240873915958884,10,1,1
"208",33114,1.57558324928411e-05,0,"(11) Mainland Fjords",8473,22.5,30,2,0,0,0,0,6.923746806253e-06,2,0,0
"209",33117,0.0125452129726089,0.0131147848491203,"(11) Mainland Fjords",8473,22.5,29,2,0,0,0,0.00602364807137758,0.00551287139491551,5,0,0
"210",33128,0.206026165405865,0.153304632722671,"(11) Mainland Fjords",8476,14.6666686666667,24,3,0,0,0,0.0704131379856462,0.0905361874963794,8,0,1
"211",33320,1.16451597689899e-05,0,"(13) Eastern Queen Charlotte Sound",8470,25.5,31,2,0,0,0,0,5.1173517994358e-06,1,0,0
"212",33323,0.15549674314479,0.121809302656544,"(13) Eastern Queen Charlotte Sound",8470,34.2009087760417,45.58367347,5,0,4,0,0.0559472671084006,0.0683315260695146,8,0,1
"213",33332,0.220689603383542,0.221370474019894,"(11) Mainland Fjords",8473,17.3333313333333,28,3,0,0,0,0.101675921048703,0.096979892195116,8,0,1
"214",33335,2.41870316343174e-05,0,"(11) Mainland Fjords",8473,17,29,3,0,0,0,0,1.0628754977367e-05,3,0,0
"215",33537,0.36550382213861,0.182897027605256,"(13) Eastern Queen Charlotte Sound",8628,29,34,2,0,0,0,0.0840049867588178,0.160617087186938,9,1,1
"216",33540,0.00248713696440219,0.00337143943017618,"(11) Mainland Fjords",8629,10,10,1,0,0,0,0.00154850917151793,0.00109294806363407,4,0,0
"217",33541,0.278136453035638,0.284909632078484,"(11) Mainland Fjords",8629,23.5,30,2,0,0,0,0.130859589046295,0.122224349572327,9,1,1
"218",33553,0.426987563729689,0.470674797656327,"(11) Mainland Fjords",8632,15,25,3,0,0,0,0.216181917566017,0.187635517325183,9,1,1
"219",33562,0.00202458225115532,0.00174573851698704,"(11) Mainland Fjords",8634,17.6666686666667,30,3,0,0,0,0.000801821346820181,0.000889682909602031,4,0,0
"220",33752,1.55125043274269e-05,0,"(13) Eastern Queen Charlotte Sound",8628,22,27,2,0,0,0,0,6.8168186189342e-06,2,0,0
"221",33758,0.406791566801334,0.283704200448922,"(11) Mainland Fjords",8629,14,23,3,0,0,0,0.130305931781298,0.178760583595384,9,1,1
"222",33760,0.0446876143304784,0.030745570601386,"(11) Mainland Fjords",8630,93.7896406258333,115.9286,0,0,4,0,0.01412150478922,0.01963753594996,7,0,1
"223",33767,0.158982619475511,0.158969983053743,"(11) Mainland Fjords",8632,25,32,2,0,0,0,0.0730152452247695,0.0698633603996136,8,0,1
"224",33991,0.0938658380512563,0.091880969790783,"(11) Mainland Fjords",8634,18,31,3,0,0,0,0.0422011213179511,0.0412484263664861,7,0,1
"225",33994,2.22047549828875e-05,0,"(11) Mainland Fjords",8643,17.6666686666667,28,3,0,0,0,0,9.75766285064604e-06,3,0,0
"226",34169,0.61223251586422,0.75856755596471,"(13) Eastern Queen Charlotte Sound",8625,123.926803133333,130.4033,0,0,2,0,0.348411662719952,0.269039603481768,10,1,1
"227",34181,0.474762826318354,0.474275908571483,"(13) Eastern Queen Charlotte Sound",8628,53.8183208911111,59.22,0,0,3,0,0.217835915330254,0.20862989016562,10,1,1
"228",34187,1.06490780221821,0.949464205285033,"(11) Mainland Fjords",8629,18,30,3,0,0,0,0.436090892439679,0.467963339792568,10,1,1
"229",34382,0.0587818124062404,0.0666605706243765,"(13) Eastern Queen Charlotte Sound",8783,117.8802947,119.7485,0,0,2,0,0.030617339308116,0.0258310937297912,7,0,1
"230",34401,0.525009126430387,0.525433657295635,"(11) Mainland Fjords",8787,26.5,33,2,0,0,0,0.241332776162015,0.230710136327464,10,1,1
"231",34404,0.0651163637291927,0.0733729978230493,"(11) Mainland Fjords",8788,17.6666686666667,30,3,0,0,0,0.0337003711393443,0.0286147504811095,7,0,1
"232",34411,0.00124472293770286,0.00101069057673645,"(11) Mainland Fjords",8790,16.6666686666667,28,3,0,0,0,0.000464212292718351,0.000546981346019374,4,0,0
"233",34418,0.123350012974459,0.113020180703752,"(11) Mainland Fjords",8792,266.7411,303.7648,0,0,0,80,0.0519104050394366,0.054204959260085,8,0,1
"234",34614,1.45977752659384e-05,0,"(13) Eastern Queen Charlotte Sound",8786,23,29,2,0,0,0,0,6.41484986095549e-06,2,0,0
"235",34620,0.0778262108050666,0.105384866957467,"(11) Mainland Fjords",8787,17.3333313333333,30,3,0,0,0,0.0484034894894451,0.0341999687258154,7,0,1
"236",34640,2.31506953036609e-05,0,"(11) Mainland Fjords",8792,18,31,3,0,0,0,0,1.01733470918841e-05,3,0,0
"237",34843,0.549098451330447,0.536282336877143,"(11) Mainland Fjords",8788,16.6666686666667,27,3,0,0,0,0.246315597351226,0.241295955034115,10,1,1
"238",34856,1.22350523434071e-05,0,"(11) Mainland Fjords",8792,25.5,33,2,0,0,0,0,5.37657433369473e-06,1,0,0
"239",35042,0.831157957742672,0.739466111636413,"(13) Eastern Queen Charlotte Sound",8783,24.5,30,4,0,0,0,0.339638329446674,0.365244252122338,10,1,1
"240",35260,0.192901908673494,0.193628785805262,"(13) Eastern Queen Charlotte Sound",8941,18.4687497916667,29,3,2,0,0,0.0889341057133154,0.0847688609729166,8,0,1
"241",35293,1.02243432996323e-05,0,"(11) Mainland Fjords",8950,27,33,2,0,0,0,0,4.49298786966844e-06,1,0,0
"242",35477,0.144847667165786,0.171981768175059,"(13) Eastern Queen Charlotte Sound",8941,21.5,26,2,0,0,0,0.078991585306052,0.0636518935694439,8,0,1
"243",35478,1.88782443613269e-05,0,"(13) Eastern Queen Charlotte Sound",8941,41,41,0,1,0,0,0,8.29586022596965e-06,2,0,0
"244",35508,0.0936588962922719,0.091880969790783,"(11) Mainland Fjords",8950,15.3333313333333,25,3,0,0,0,0.0422011213179511,0.0411574878303282,7,0,1
"245",35692,2.3333384391128e-05,0,"(13) Eastern Queen Charlotte Sound",8940,16.3333313333333,25,3,0,0,0,0,1.02536280282588e-05,3,0,0
"246",35706,1.3430454025072e-05,0,"(13) Eastern Queen Charlotte Sound",8944,24,30,2,0,0,0,0,5.90188193514183e-06,1,0,0
"247",35724,1.49447966614964e-05,0,"(11) Mainland Fjords",8950,23.5,32,2,0,0,0,0,6.56734502617688e-06,2,0,0
"248",35910,1.05022255333479e-05,0,"(13) Eastern Queen Charlotte Sound",8941,63.5,63.5,0,1,0,0,0,4.61510050504187e-06,1,0,0
"249",35922,0.0160188867424224,0.0116984382422449,"(13) Eastern Queen Charlotte Sound",8944,46.06700119,62.65455,0,0,6,0,0.00537311711680538,0.00703934342872515,5,0,0
"250",35923,0.010640134509691,0.0091880969790783,"(13) Eastern Queen Charlotte Sound",8944,16.3333313333333,27,3,0,0,0,0.00422011213179511,0.00467570325865348,5,0,0
"251",35935,0.015304335942541,0.0165385763815842,"(11) Mainland Fjords",8948,10.5,15,2,0,0,0,0.00759620267281341,0.00672534105399615,5,0,0
"252",35943,0.203759763915749,0.211326248711233,"(11) Mainland Fjords",8950,17.3333313333333,31,3,0,0,0,0.0970625873871096,0.0895402394824609,8,0,1
"253",36129,2.1911908892745e-05,0,"(13) Eastern Queen Charlotte Sound",9099,17,24,3,0,0,0,0,9.62897449461858e-06,3,0,0
"254",36143,0.0419222589822382,0.048237506866107,"(13) Eastern Queen Charlotte Sound",9102,25,30,2,0,0,0,0.0221555876474466,0.0184223275330622,6,0,1
"255",36160,2.12312077621437e-06,0,"(11) Mainland Fjords",9108,138.5,138.5,0,1,0,0,0,9.32984702666946e-07,1,0,0
"256",36162,2.26386583236149e-05,0,"(11) Mainland Fjords",9109,18.6666686666667,33,3,0,0,0,0,9.94833743867232e-06,3,0,0
"257",36345,0.0119777361855489,0.00861548048861299,"(13) Eastern Queen Charlotte Sound",9098,18,20,3,0,0,0,0.0039571081818171,0.00526349925962437,5,0,0
"258",36360,0.101872237849426,0.121823381664204,"(13) Eastern Queen Charlotte Sound",9102,48.4074201561905,78.14792,0,0,7,0,0.0559537336260228,0.0447667606123822,8,0,1
"259",36361,0.130967923067344,0.14505704081386,"(13) Eastern Queen Charlotte Sound",9102,26.3333313333333,33,6,0,0,0,0.0666250017968658,0.0575525754967961,8,0,1
"260",36375,0.0885950912746417,0.0896594907667776,"(11) Mainland Fjords",9108,164.4445,185.7871,0,0,0,15,0.0411807913626752,0.0389322481399319,7,0,1
"261",36377,0.138839608013719,0.143228535684953,"(11) Mainland Fjords",9108,38,66,0,1,0,0,0.065785165572333,0.0610117106159372,8,0,1
"262",36381,2.54382713434257e-05,0,"(11) Mainland Fjords",9109,15.6666686666667,25,3,0,0,0,0,1.11786000549744e-05,4,0,0
"263",36562,1.3430454025072e-05,0,"(13) Eastern Queen Charlotte Sound",9097,24,30,2,0,0,0,0,5.90188193514183e-06,1,0,0
"264",36563,0.465063534951303,0.465048743394986,"(13) Eastern Queen Charlotte Sound",9098,22.5,27,2,0,0,0,0.213597859093791,0.204367631243024,10,1,1
"265",36579,0.00857924497644414,0.00649863820702541,"(13) Eastern Queen Charlotte Sound",9102,23.1178410466667,26.49804,0,0,2,0,0.00298483810086714,0.00377006546830874,5,0,0
"266",36598,0.734368764287596,0.733612977701546,"(11) Mainland Fjords",9108,192.0442,206.7811,0,0,0,6,0.336949972806142,0.322711185756668,10,1,1
"267",36599,0.00532704323487854,0.0047690994916123,"(11) Mainland Fjords",9108,28.5,33,2,0,0,0,0.00219045735674309,0.00234091715566411,5,0,0
"268",36600,2.34388512034796e-05,0,"(11) Mainland Fjords",9108,16,24,3,0,0,0,0,1.02999743895518e-05,3,0,0
"269",36601,0.253301895879189,0.309643202888346,"(11) Mainland Fjords",9108,32.0335751994444,95,3,1,1,0,0.14221976977523,0.111311045824346,9,1,1
"270",36794,0.825345887406734,0.819775280460156,"(13) Eastern Queen Charlotte Sound",9099,19.5,23,2,0,0,0,0.376524498412803,0.362690194541156,10,1,1
"271",36804,0.500843143272312,0.50090860740206,"(13) Eastern Queen Charlotte Sound",9102,26.5,33,2,0,0,0,0.230068369525425,0.220090630897541,10,1,1
"272",36829,2.70395071407211e-05,0,"(11) Mainland Fjords",9109,14.6666686666667,25,3,0,0,0,0,1.18822474974449e-05,4,0,0
"273",36834,0.0373742496933946,0.0357219472142534,"(11) Mainland Fjords",9110,17.6666686666667,29,3,0,0,0,0.016407164960653,0.016423749241325,6,0,1
"274",37031,0.259146359114082,0.289937231136745,"(13) Eastern Queen Charlotte Sound",9257,12.5,20,2,0,0,0,0.133168775793875,0.113879338148807,9,1,1
"275",37039,0.012347203710545,0.00987053748247682,"(13) Eastern Queen Charlotte Sound",9259,24.75,30,4,0,0,0,0.00453355848028036,0.00542585815734487,5,0,0
"276",37069,0.00883415042304519,0.00808552643313483,"(11) Mainland Fjords",9267,18,29,3,0,0,0,0.00371369917732902,0.00388208117884656,5,0,0
"277",37075,0.0123853573759916,0.0137821454686174,"(11) Mainland Fjords",9269,21.5,27,2,0,0,0,0.00633016819769266,0.00544262441323151,5,0,0
"278",37285,1.14209870980795e-05,0,"(13) Eastern Queen Charlotte Sound",9259,25.5,30,2,0,0,0,0,5.01884130721203e-06,1,0,0
"279",37287,0.00521601314019135,0.00564030645298542,"(13) Eastern Queen Charlotte Sound",9260,17.3333313333333,29,3,0,0,0,0.00259060453361408,0.00229212606424843,5,0,0
"280",37288,0.0617994701702077,0.0402208446445056,"(13) Eastern Queen Charlotte Sound",9260,18.8,29,5,0,0,0,0.0184735179462975,0.0271571739807159,7,0,1
"281",37289,0.208723357930784,0.352478249629875,"(13) Eastern Queen Charlotte Sound",9260,27.5,33,2,0,0,0,0.161893996204441,0.0917214424258627,8,0,1
"282",37302,0.235924841559384,0.196732751906388,"(11) Mainland Fjords",9265,387.4959,420.6161,0,0,0,47,0.0903597638261833,0.103674868909956,9,1,1
"283",37313,0.0102382662758054,0.0091880969790783,"(11) Mainland Fjords",9269,16.3333313333333,26,3,0,0,0,0.00422011213179511,0.00449910618565436,5,0,0
"284",37519,1.22350523434071e-05,0,"(13) Eastern Queen Charlotte Sound",9257,25.5,33,2,0,0,0,0,5.37657433369473e-06,1,0,0
"285",37539,0.497581995840797,0.455921244981495,"(11) Mainland Fjords",9265,410.265,448.393,0,0,0,37,0.20940558000973,0.218657551488761,10,1,1
"286",37546,2.44805901997337e-05,0,"(11) Mainland Fjords",9268,16.6666686666667,28,3,0,0,0,0,1.07577564236995e-05,3,0,0
"287",37550,0.27810275021586,0.278085039703442,"(11) Mainland Fjords",9269,18.6666686666667,32,3,0,0,0,0.127725039515304,0.122209539197127,9,1,1
"288",37763,0.0534661687636473,0.0488806548254752,"(13) Eastern Queen Charlotte Sound",9260,16,28,3,0,0,0,0.0224509868483963,0.0234951860136927,7,0,1
"289",37772,0.0521953202388962,0.0442359338017061,"(11) Mainland Fjords",9266,28.58125,34.08,2,0,2,0,0.0203176567816976,0.0229367240334404,7,0,1
"290",37773,0.0878904367861314,0.0626789674815481,"(11) Mainland Fjords",9266,51.0403451887963,162.9,6,3,8,0,0.0287885806690524,0.0386225946026433,7,0,1
"291",37777,0.00497632316521764,0.00411166811569822,"(11) Mainland Fjords",9269,17,27,3,0,0,0,0.0018884977527429,0.00218679664420864,5,0,0
"292",38217,0.0339668748298234,0.032158339426774,"(13) Eastern Queen Charlotte Sound",9418,16.6666686666667,30,3,0,0,0,0.0147703924612829,0.0149264116147618,6,0,1
"293",38218,0.0390327979691234,0.0413464364058523,"(13) Eastern Queen Charlotte Sound",9418,24,30,2,0,0,0,0.018990504593078,0.0171525820930522,6,0,1
"294",38434,0.509514165143366,0.461402848594511,"(13) Eastern Queen Charlotte Sound",9415,16.3333313333333,29,3,0,0,0,0.211923291997496,0.22390102682641,10,1,1
"295",38443,0.0161077482175919,0.0185118800152811,"(13) Eastern Queen Charlotte Sound",9418,21.5,28,2,0,0,0,0.00850254515300729,0.00707839273666769,5,0,0
"296",38457,2.44805901997337e-05,0,"(11) Mainland Fjords",9428,16.6666686666667,28,3,0,0,0,0,1.07577564236995e-05,3,0,0
"297",38654,0.107546422958164,0.104166386712731,"(13) Eastern Queen Charlotte Sound",9414,69.06768,71.628,0,4,0,0,0.047843838968247,0.0472602258762812,8,0,1
"298",38658,0.588602175171529,0.574101239713051,"(13) Eastern Queen Charlotte Sound",9415,26.3882,34.4424,0,4,0,0,0.263685898408388,0.25865548090519,10,1,1
"299",38676,1.3430454025072e-05,0,"(11) Mainland Fjords",9419,24,30,2,0,0,0,0,5.90188193514183e-06,1,0,0
"300",38689,1.66334050070583e-05,0,"(11) Mainland Fjords",9445,21.5,28,2,0,0,0,0,7.30938748219487e-06,2,0,0
"301",38883,0.214134100652256,0.216748262411169,"(13) Eastern Queen Charlotte Sound",9572,55,55,0,1,0,0,0.0995529296033446,0.0940991405039728,8,0,1
"302",38887,0.251513214258806,0.246791557303399,"(13) Eastern Queen Charlotte Sound",9573,23.9268,35.3568,0,4,0,0,0.113351877692649,0.11052502714446,9,1,1
"303",38889,0.426245924368922,0.429487819240413,"(13) Eastern Queen Charlotte Sound",9573,19.2024,19.2024,0,1,0,0,0.197264652360745,0.187309611146767,9,1,1
"304",38890,2.49723047162988e-05,0,"(13) Eastern Queen Charlotte Sound",9573,33.5,41,0,2,0,0,0,1.09738355686893e-05,3,0,0
"305",38897,0.276346239704717,0.316989350326309,"(13) Eastern Queen Charlotte Sound",9575,20.5,24,2,0,0,0,0.145593870635887,0.121437657797194,9,1,1
"306",38917,0.17088050133726,0.154040386225511,"(11) Mainland Fjords",9586,58.2111790822222,88.4,0,0,6,0,0.0707510711061189,0.0750917684560519,8,0,1
"307",39122,0.325898107371276,0.331848330962857,"(13) Eastern Queen Charlotte Sound",9573,17.3736,24.9936,0,1,0,0,0.152418631475176,0.143212742398792,9,1,1
"308",39123,1.88544110585201e-05,0,"(13) Eastern Queen Charlotte Sound",9573,41,41,0,2,0,0,0,8.28538691367299e-06,2,0,0
"309",39125,0.102260221890728,0.0834847553776288,"(13) Eastern Queen Charlotte Sound",9574,15.6666686666667,25,6,0,0,0,0.0383447225025286,0.044937256412465,8,0,1
"310",39131,2.39975869885716e-05,0,"(13) Eastern Queen Charlotte Sound",9575,17,28,3,0,0,0,0,1.05455053768434e-05,3,0,0
"311",39150,0.000731838854434515,0.000529899890522484,"(11) Mainland Fjords",9586,17.3333313333333,31,3,0,0,0,0.000243384126410817,0.000321599441564583,4,0,0
"312",39367,0.0383962338210147,0.0389298661301884,"(13) Eastern Queen Charlotte Sound",9574,63.5254,68.8848,0,2,0,0,0.017880568818468,0.0168728501912662,6,0,1
"313",39368,0.0892142950702004,0.0904424468784748,"(13) Eastern Queen Charlotte Sound",9575,39.625,63.3984,0,4,0,0,0.0415404047399785,0.0392043512042332,7,0,1
"314",39389,2.64785276496492e-05,0,"(11) Mainland Fjords",9586,15,25,3,0,0,0,0,1.16357305354597e-05,4,0,0
"315",39600,0.3050238272621,0.330297784736933,"(13) Eastern Queen Charlotte Sound",9572,49,49,0,1,0,0,0.151706462355299,0.134039743745474,9,1,1
"316",39604,1.55781194110662e-05,0,"(13) Eastern Queen Charlotte Sound",9573,21.25,30,4,0,0,0,0,6.8456525270121e-06,2,0,0
"317",39608,0.114778856622142,0.116789592940384,"(13) Eastern Queen Charlotte Sound",9574,64.008,73.152,0,1,0,0,0.0536417039521244,0.0504384482587008,8,0,1
"318",39609,0.0684910016148399,0.0683476417942894,"(13) Eastern Queen Charlotte Sound",9575,27.482358055,41,0,5,1,0,0.0313922146198985,0.0300977021622489,7,0,1
"319",39611,0.0133701593638308,0.0137821454686174,"(13) Eastern Queen Charlotte Sound",9575,21.5,27,2,0,0,0,0.00633016819769266,0.00587538603475748,5,0,0
"320",39843,0.107565888272558,0.112806129059708,"(13) Eastern Queen Charlotte Sound",9730,21.5,25,2,0,0,0,0.0518120906722815,0.0472687797187029,8,0,1
"321",39845,0.553006962909157,0.440360678667298,"(13) Eastern Queen Charlotte Sound",9731,22.5,28,2,0,0,0,0.202258579403437,0.243013512298867,10,1,1
"322",39850,2.30757019124607e-05,0,"(13) Eastern Queen Charlotte Sound",9732,17.3333313333333,28,3,0,0,0,0,1.01403919780843e-05,3,0,0
"323",39878,0.256732916241813,0.238930931311084,"(11) Mainland Fjords",9741,43.7318359677083,85.2,2,0,6,0,0.109741475757492,0.11281877423468,9,1,1
"324",40093,0.0857638490529769,0.0976394882775563,"(13) Eastern Queen Charlotte Sound",9730,55,55,0,1,0,0,0.0448460208855693,0.0376880863795878,7,0,1
"325",40096,0.0963080002777341,0.0976394882775563,"(13) Eastern Queen Charlotte Sound",9731,31.5468,32.004,0,2,0,0,0.0448460208855693,0.0423216107205093,7,0,1
"326",40097,0.181701937776968,0.175709100689263,"(13) Eastern Queen Charlotte Sound",9731,23.7744,32.004,0,3,0,0,0.080703556914345,0.0798471430782779,8,0,1
"327",40100,0.0453135492279673,0.0468417663569876,"(13) Eastern Queen Charlotte Sound",9732,35.72432,59.1312,0,5,0,0,0.0215145211166095,0.0199125969313064,7,0,1
"328",40105,8.84070105174116e-06,0,"(13) Eastern Queen Charlotte Sound",9733,26,30,4,0,0,0,0,3.88495978869046e-06,1,0,0
"329",40106,2.27562227992099,2.17721631372149,"(13) Eastern Queen Charlotte Sound",9733,113.247207416667,116.8556,0,0,4,0,1,1,10,1,1
"330",40108,0.751399065320557,0.567713344821121,"(13) Eastern Queen Charlotte Sound",9734,65.2196409525,70.4,0,0,4,0,0.260751924943431,0.330194985323595,10,1,1
"331",40117,0.0607363245640693,0.0574897666032566,"(11) Mainland Fjords",9736,31,31,0,0,1,0,0.0264051698680275,0.0266899850207909,7,0,1
"332",40129,1.92709198029185e-05,0,"(11) Mainland Fjords",9740,19,27,3,0,0,0,0,8.46841761612017e-06,2,0,0
"333",40134,0.000382584759694061,0,"(11) Mainland Fjords",9741,48.7,58.2,0,0,3,0,0,0.000168123138479442,4,0,0
"334",40135,0.000375139721243555,0,"(11) Mainland Fjords",9741,56.1,56.1,0,0,1,0,0,0.000164851488998684,4,0,0
"335",40140,0.16041892434728,0.0953821752908718,"(11) Mainland Fjords",9745,18,28,3,0,0,0,0.0438092323163958,0.0704945305566484,8,0,1
"336",40352,0.106436166605973,0.0909401004167834,"(13) Eastern Queen Charlotte Sound",9730,23,28,2,0,0,0,0.0417689780494711,0.0467723345588214,8,0,1
"337",40353,0.0926792093491799,0.0976394882775563,"(13) Eastern Queen Charlotte Sound",9731,22,26,0,2,0,0,0.0448460208855693,0.0407269739652917,7,0,1
"338",40354,0.18972501135623,0.195278976555113,"(13) Eastern Queen Charlotte Sound",9731,16.764,16.764,0,1,0,0,0.0896920417711386,0.0833728044545325,8,0,1
"339",40358,0.236763171550303,0.2408020928743,"(13) Eastern Queen Charlotte Sound",9732,19.78152,25.6032,0,3,0,0,0.110600904171391,0.104043264842056,9,1,1
"340",40359,0.0717941102004941,0.0715813022983721,"(13) Eastern Queen Charlotte Sound",9732,43.5356,63.5,0,6,0,0,0.032877441642911,0.0315492209906588,7,0,1
"341",40362,1.05022255333479e-05,0,"(13) Eastern Queen Charlotte Sound",9733,63.5,63.5,0,1,0,0,0,4.61510050504187e-06,1,0,0
"342",40363,0.0356569094342338,0.0389298661301884,"(13) Eastern Queen Charlotte Sound",9733,35,35,0,1,0,0,0.017880568818468,0.01566908082631,6,0,1
"343",40364,0.443353654086191,0.236754045878868,"(13) Eastern Queen Charlotte Sound",9733,107.948913725333,138.4,0,0,10,0,0.108741627732059,0.194827435993281,9,1,1
"344",40365,0.426091531072415,0.390634129422439,"(13) Eastern Queen Charlotte Sound",9734,69.281410085,102.3,0,0,4,0,0.179419071481571,0.187241764519553,9,1,1
"345",40366,0.0620725733676992,0.0429823915236358,"(13) Eastern Queen Charlotte Sound",9734,78.40375,91.7,0,0,4,0,0.0197419021953618,0.0272771865152657,7,0,1
"346",40376,0.00368439118567374,0.00260846622510749,"(11) Mainland Fjords",9736,61.5296623018229,149.1286,2,0,8,0,0.00119807398496333,0.00161906974552985,5,0,0
"347",40387,0.00466782581717852,0.00353034866939307,"(11) Mainland Fjords",9739,94.7440810038095,169.8521167,0,0,7,0,0.00162149651697156,0.00205123049566055,5,0,0
"348",40612,1.05022255333479e-05,0,"(13) Eastern Queen Charlotte Sound",9730,63.5,63.5,0,1,0,0,0,4.61510050504187e-06,1,0,0
"349",40613,1.88782443613269e-05,0,"(13) Eastern Queen Charlotte Sound",9731,41,41,0,1,0,0,0,8.29586022596965e-06,2,0,0
"350",40614,0.552616624986428,0.476623092391383,"(13) Eastern Queen Charlotte Sound",9731,18.38864,26,0,2,0,0,0.218913981760819,0.242841982108566,10,1,1
"351",40616,1.88782443613269e-05,0,"(13) Eastern Queen Charlotte Sound",9731,41,41,0,1,0,0,0,8.29586022596965e-06,2,0,0
"352",40617,0.0945265310236195,0.0880010119170907,"(13) Eastern Queen Charlotte Sound",9732,25.6965687350231,41.0537037,10,1,6,0,0.0404190485632875,0.0415387614445845,7,0,1
"353",40619,0.137682348018262,0.133096922407548,"(13) Eastern Queen Charlotte Sound",9732,31.5747313333333,55,0,6,0,0,0.0611316944341864,0.0605031640062172,8,0,1
"354",40621,0.0295194182122964,0.0291974009601867,"(13) Eastern Queen Charlotte Sound",9733,46.9276,63.5,0,4,0,0,0.0134104272396709,0.0129720202130036,6,0,1
"355",40635,0.0119180404935214,0.00730974509845931,"(11) Mainland Fjords",9737,62.0597989905556,91.8069,0,0,6,0,0.00335738119009629,0.00523726657041484,5,0,0
